Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,75885,75885,66,67.20295954230453,1.5970710664987564,1025.6388960406184,0.0,1230.4547907928952,1230.4547907928952,66,89,100,110,120,120,130,140,150,160,1000
,Aggregated,75885,75885,66,67.20295954230453,1.5970710664987564,1025.6388960406184,0.0,1230.4547907928952,1230.4547907928952,66,89,100,110,120,120,130,140,150,160,1000
