,users,values,time,fails,response_time_50,response_time_95
0,16,0.0,14:31:26,0.0,5.0,6.0
1,31,912.1666666666666,14:31:31,912.1666666666666,12.0,20.0
2,51,1257.0,14:31:36,1257.0,23.0,38.0
3,66,1271.5,14:31:41,1271.5,32.0,46.0
4,86,1277.1,14:31:46,1277.1,48.0,64.0
5,102,1273.9,14:31:51,1273.9,65.0,82.0
6,121,1268.6,14:31:56,1268.6,73.0,91.0
7,136,1258.1,14:32:01,1258.1,91.0,110.0
8,151,1241.8,14:32:06,1241.8,110.0,130.0
9,151,1237.7,14:32:11,1237.7,120.0,140.0
