"Time","CPU","Memory"
2021-06-21T10:38:54.359,1061481369,9244672
2021-06-21T10:38:55.364,2258547600,42389504
2021-06-21T10:38:56.369,2956621129,42565632
2021-06-21T10:38:57.487,2962697138,42348544
2021-06-21T10:38:58.491,2968743606,42369024
2021-06-21T10:38:59.496,2974969829,42389504
2021-06-21T10:39:00.562,2981004920,42409984
2021-06-21T10:39:01.567,2987146319,42393600
2021-06-21T10:39:02.572,2992832210,42393600
2021-06-21T10:39:03.577,2998600216,42385408
2021-06-21T10:39:04.582,3004591086,42405888
2021-06-21T10:39:05.587,3010719517,42414080
2021-06-21T10:39:06.592,3837624517,43511808
2021-06-21T10:39:07.597,4869933004,43741184
2021-06-21T10:39:08.603,5902708148,43941888
2021-06-21T10:39:09.608,6939073261,44208128
2021-06-21T10:39:10.614,7970056657,44490752
2021-06-21T10:39:11.619,9009647264,44634112
2021-06-21T10:39:12.626,10039510456,44949504
2021-06-21T10:39:13.631,11079914040,45211648
2021-06-21T10:39:14.638,12108937682,45506560
2021-06-21T10:39:15.643,13144632310,45756416
2021-06-21T10:39:16.649,14167533305,46030848
2021-06-21T10:39:17.654,15202485839,46174208
2021-06-21T10:39:18.660,16240482545,46370816
2021-06-21T10:39:19.665,17278772302,46604288
2021-06-21T10:39:20.672,18309518497,46977024
2021-06-21T10:39:21.682,19353067595,47116288
2021-06-21T10:39:22.689,20382599507,47312896
2021-06-21T10:39:23.696,21416112720,47501312
2021-06-21T10:39:24.701,22462558578,47808512
2021-06-21T10:39:25.712,23500407614,48017408
2021-06-21T10:39:26.724,24541587513,48291840
2021-06-21T10:39:27.730,25580463897,48447488
2021-06-21T10:39:28.763,26651636552,48861184
2021-06-21T10:39:29.770,27670652252,48914432
2021-06-21T10:39:30.777,28688719308,49205248
2021-06-21T10:39:31.782,29721133136,49434624
2021-06-21T10:39:32.788,30761760444,49700864
2021-06-21T10:39:33.793,31794500665,49983488
2021-06-21T10:39:34.799,32833814156,50065408
2021-06-21T10:39:35.805,33860342864,50372608
2021-06-21T10:39:36.811,34886497240,50798592
2021-06-21T10:39:37.816,35925212803,50896896
2021-06-21T10:39:38.832,36952892032,51130368
2021-06-21T10:39:39.843,37993503099,51322880
2021-06-21T10:39:40.852,39023032958,51625984
2021-06-21T10:39:41.857,40051887985,51822592
2021-06-21T10:39:42.863,41083823476,52133888
2021-06-21T10:39:43.873,42130585146,52486144
2021-06-21T10:39:44.879,43159766204,52555776
2021-06-21T10:39:45.884,44192162095,52822016
2021-06-21T10:39:46.900,45212073436,52989952
2021-06-21T10:39:47.908,46252948683,52948992
