Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,468,0,99,92.07518749151969,17.222747905179858,172.11056617088616,9593.0,10.850703232030252,0.0,100,120,130,130,140,150,160,160,170,170,170
,Aggregated,468,0,99,92.07518749151969,17.222747905179858,172.11056617088616,9593.0,10.850703232030252,0.0,100,120,130,130,140,150,160,160,170,170,170
