Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,366263,366263,110.0,105.13586873126386,2.175677102059126,1025.4882050212473,0.0,1265.4430526857036,1265.4430526857036,110,120,120,120,130,130,130,140,140,150,1000
,Aggregated,366263,366263,110.0,105.13586873126386,2.175677102059126,1025.4882050212473,0.0,1265.4430526857036,1265.4430526857036,110,120,120,120,130,130,130,140,140,150,1000
