,users,values,time,fails,response_time_50,response_time_95
0,16,0.0,15:20:40,0,250.0,580.0
1,36,1.2,15:20:45,0,100.0,1700.0
2,56,1.3,15:20:50,0,730.0,1800.0
3,76,1.2,15:20:55,0,1600.0,1800.0
4,96,1.6,15:21:00,0,110.0,1600.0
5,116,2.9,15:21:05,0,96.0,1600.0
6,136,2.9,15:21:10,0,310.0,1700.0
7,151,2.0,15:21:15,0,300.0,1700.0
