Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1440,0,140.0,126.09811618118935,18.50371202453971,303.86650492437184,9593.0,3.8276766918240606,0.0,140,140,150,150,160,160,170,200,250,300,300
GET,/anything,1098,0,22,31.519905758388884,15.101497992873192,142.88801490329206,454.0,2.9186034775158465,0.0,22,27,29,32,69,70,74,80,130,140,140
GET,/get,1106,0,22,30.89044867066589,15.178288100287318,143.71577883139253,366.0,2.9398683480259797,0.0,22,26,28,31,69,70,74,84,140,140,140
GET,/html,1070,0,88,81.90933484975771,16.390543896704912,197.3697228822857,3741.0,2.8441764307303785,0.0,88,89,90,92,95,98,100,160,180,200,200
GET,/json,1160,0,23,32.56110421397948,12.802166864275932,166.28689086064696,429.0,3.0834062239693822,0.0,23,27,29,35,69,70,75,83,140,170,170
,Aggregated,5874,0,50,63.97154396166787,12.802166864275932,303.86650492437184,3271.6578140960164,15.613731172065647,0.0,50,79,90,110,140,150,160,160,240,300,300
