,users,values,time,fails,response_time_50,response_time_95
0,16,0.0,15:38:03,0,1700.0,1700.0
1,41,0.5,15:38:08,0,1700.0,2000.0
2,61,0.8,15:38:13,0,550.0,1700.0
3,81,2.1,15:38:18,0,100.0,1700.0
4,101,2.0,15:38:23,0,340.0,1700.0
5,121,1.8,15:38:28,0,130.0,1600.0
6,141,1.9,15:38:33,0,380.0,1900.0
7,151,1.8,15:38:38,0,300.0,1700.0
