,users,values,time,fails,response_time_50,response_time_95
0,16,0.0,14:54:35,0,0.0,0.0
1,31,2.0,14:54:40,0,350.0,1600.0
2,51,1.5,14:54:45,0,120.0,1700.0
3,74,2.0,14:54:50,0,130.0,1700.0
4,91,2.0,14:54:55,0,780.0,1800.0
5,111,1.4,14:55:00,0,130.0,1800.0
6,131,1.8,14:55:05,0,160.0,1600.0
7,146,1.6,14:55:10,0,500.0,1600.0
