Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,70293,70293,52,56.62135133419963,0.9132109116762877,1157.6165040023625,0.0,1218.078141836201,1218.078141836201,52,74,87,94,110,120,130,140,160,170,1200
,Aggregated,70293,70293,52,56.62135133419963,0.9132109116762877,1157.6165040023625,0.0,1218.078141836201,1218.078141836201,52,74,87,94,110,120,130,140,160,170,1200
