"Time","CPU","Memory"
2021-06-16T11:51:48.083,313040698,32792576
2021-06-16T11:51:49.090,318631117,32940032
2021-06-16T11:51:50.095,323882520,32882688
2021-06-16T11:51:51.108,328946455,32854016
2021-06-16T11:51:52.119,334634792,33026048
2021-06-16T11:51:53.124,339846027,32878592
2021-06-16T11:51:54.129,345169542,32878592
2021-06-16T11:51:55.134,350582623,32919552
2021-06-16T11:51:56.139,355980964,32907264
2021-06-16T11:51:57.143,361562900,32886784
2021-06-16T11:51:58.148,366890823,32874496
2021-06-16T11:51:59.153,372237230,32878592
2021-06-16T11:52:00.158,377887078,32874496
2021-06-16T11:52:01.163,383270497,32903168
2021-06-16T11:52:02.168,388980422,32903168
2021-06-16T11:52:03.173,394374748,32915456
2021-06-16T11:52:04.177,399712575,32915456
2021-06-16T11:52:05.182,405178544,32931840
2021-06-16T11:52:06.187,410666174,32944128
2021-06-16T11:52:07.192,415902540,32944128
2021-06-16T11:52:08.196,421319462,32948224
2021-06-16T11:52:09.201,426829824,32931840
2021-06-16T11:52:10.206,432200038,32923648
2021-06-16T11:52:11.211,437575636,32923648
2021-06-16T11:52:12.216,443212572,32940032
2021-06-16T11:52:13.220,448744185,32927744
2021-06-16T11:52:14.225,454184284,32923648
2021-06-16T11:52:15.230,459578428,32858112
2021-06-16T11:52:16.235,465030078,32870400
2021-06-16T11:52:17.240,470551648,32878592
2021-06-16T11:52:18.244,476027953,32849920
2021-06-16T11:52:19.249,481476828,32858112
2021-06-16T11:52:20.254,486815210,32845824
2021-06-16T11:52:21.258,492218126,32858112
2021-06-16T11:52:22.263,497465243,32862208
2021-06-16T11:52:23.268,503051318,32866304
2021-06-16T11:52:24.273,508501756,32870400
2021-06-16T11:52:25.277,514106231,32890880
2021-06-16T11:52:26.282,519387874,32899072
2021-06-16T11:52:27.287,524752626,32903168
2021-06-16T11:52:28.291,530124326,32911360
2021-06-16T11:52:29.296,535490420,32911360
2021-06-16T11:52:30.301,540735299,32882688
2021-06-16T11:52:31.306,546170016,32874496
2021-06-16T11:52:32.310,551792210,32878592
2021-06-16T11:52:33.315,557113613,32874496
2021-06-16T11:52:34.320,562572714,32882688
2021-06-16T11:52:35.325,568193083,32890880
2021-06-16T11:52:36.330,573552814,32911360
2021-06-16T11:52:37.335,578925884,32894976
2021-06-16T11:52:38.339,584305182,32915456
2021-06-16T11:52:39.344,589710921,32907264
2021-06-16T11:52:40.349,595037753,32911360
2021-06-16T11:52:41.354,600416735,32911360
2021-06-16T11:52:42.358,605801366,32927744
2021-06-16T11:52:43.363,611255512,32940032
2021-06-16T11:52:44.368,616714771,32931840
2021-06-16T11:52:45.372,622111238,32940032
2021-06-16T11:52:46.377,627410513,32952320
2021-06-16T11:52:47.382,632789132,32948224
2021-06-16T11:52:48.387,638178421,32940032
2021-06-16T11:52:49.392,643608780,32948224
2021-06-16T11:52:50.397,649220656,32907264
2021-06-16T11:52:51.402,660381740,32907264
2021-06-16T11:52:52.407,669967308,32923648
2021-06-16T11:52:53.412,681853454,32948224
2021-06-16T11:52:54.417,693405928,32935936
2021-06-16T11:52:55.422,705023051,32944128
2021-06-16T11:52:56.428,717536452,32940032
2021-06-16T11:52:57.433,728905378,32944128
2021-06-16T11:52:58.439,740666280,32940032
2021-06-16T11:52:59.444,752152400,32948224
2021-06-16T11:53:00.449,764121219,32915456
2021-06-16T11:53:01.455,776861065,32911360
2021-06-16T11:53:02.460,788251387,32911360
2021-06-16T11:53:03.465,799606460,32911360
