"Time","CPU","Memory"
2021-06-20T13:09:02.392,364475022,39153664
2021-06-20T13:09:03.397,391605079,40304640
2021-06-20T13:09:04.402,397813903,40194048
2021-06-20T13:09:05.408,404010148,40226816
2021-06-20T13:09:06.413,410366604,40243200
2021-06-20T13:09:07.418,416479774,40263680
2021-06-20T13:09:08.423,422678138,40263680
2021-06-20T13:09:09.428,428772598,40251392
2021-06-20T13:09:10.434,434872458,40267776
2021-06-20T13:09:11.439,441084001,40271872
2021-06-20T13:09:12.444,447223618,40247296
2021-06-20T13:09:13.489,453636646,40275968
2021-06-20T13:09:14.494,459804463,40255488
2021-06-20T13:09:15.500,466128987,40259584
2021-06-20T13:09:16.505,472488449,40275968
2021-06-20T13:09:17.510,478731997,40296448
2021-06-20T13:09:18.515,484916586,40271872
2021-06-20T13:09:19.520,491084639,40280064
2021-06-20T13:09:20.532,497476303,40296448
2021-06-20T13:09:21.569,503989379,40312832
2021-06-20T13:09:22.574,510267840,40316928
2021-06-20T13:09:23.579,516639994,40316928
2021-06-20T13:09:24.584,522808518,40321024
2021-06-20T13:09:25.619,529213453,39731200
2021-06-20T13:09:26.624,535868907,39739392
2021-06-20T13:09:27.630,542122454,39759872
2021-06-20T13:09:28.783,548648564,39739392
2021-06-20T13:09:29.789,554840169,39743488
2021-06-20T13:09:30.794,561006860,39743488
2021-06-20T13:09:31.799,567306867,39735296
2021-06-20T13:09:32.806,573278275,39768064
2021-06-20T13:09:33.812,579344342,39776256
2021-06-20T13:09:34.818,585310684,39763968
2021-06-20T13:09:35.823,591677835,39763968
2021-06-20T13:09:36.828,597806566,39759872
2021-06-20T13:09:37.834,604074692,39784448
2021-06-20T13:09:38.839,610242603,39768064
2021-06-20T13:09:39.844,616438007,39776256
2021-06-20T13:09:40.849,622690553,39784448
2021-06-20T13:09:41.855,629061926,39792640
2021-06-20T13:09:42.864,638538491,39792640
2021-06-20T13:09:43.869,644893562,39792640
2021-06-20T13:09:44.874,651135950,39792640
2021-06-20T13:09:45.880,657456153,39772160
2021-06-20T13:09:46.885,663695165,39796736
2021-06-20T13:09:47.890,669867357,39792640
2021-06-20T13:09:48.895,676220709,39788544
2021-06-20T13:09:49.900,682449675,39792640
2021-06-20T13:09:50.906,688765885,39792640
2021-06-20T13:09:51.911,694883886,39809024
2021-06-20T13:09:52.916,701037247,39804928
2021-06-20T13:09:53.921,707458305,39813120
2021-06-20T13:09:54.927,713576824,39809024
2021-06-20T13:09:55.932,719857226,39829504
2021-06-20T13:09:56.943,726066117,39825408
2021-06-20T13:09:57.948,732285565,39833600
2021-06-20T13:09:58.953,738619585,39829504
2021-06-20T13:09:59.958,744722810,39751680
2021-06-20T13:10:00.963,751035090,39768064
2021-06-20T13:10:01.977,757122605,39759872
2021-06-20T13:10:02.983,763303448,39759872
2021-06-20T13:10:03.988,769673190,39772160
2021-06-20T13:10:04.993,775775929,39763968
2021-06-20T13:10:05.998,781932233,39768064
2021-06-20T13:10:07.003,788084154,39792640
2021-06-20T13:10:08.008,794292606,39813120
2021-06-20T13:10:09.014,800696498,39792640
2021-06-20T13:10:10.020,807292621,39849984
2021-06-20T13:10:11.027,813583065,39841792
2021-06-20T13:10:12.034,820187977,39886848
2021-06-20T13:10:13.042,826706582,39845888
2021-06-20T13:10:14.048,833267978,39833600
2021-06-20T13:10:15.055,839561748,39849984
2021-06-20T13:10:16.061,845898191,39849984
2021-06-20T13:10:17.070,852153090,39854080
2021-06-20T13:10:18.076,858576915,39821312
2021-06-20T13:10:19.082,864560924,39829504
2021-06-20T13:10:20.090,871020198,39837696
2021-06-20T13:10:21.096,877169549,39833600
2021-06-20T13:10:22.102,883272660,39833600
2021-06-20T13:10:23.110,889368082,39837696
2021-06-20T13:10:24.117,895781068,39817216
2021-06-20T13:10:25.123,902045564,39817216
2021-06-20T13:10:26.130,908338374,39829504
2021-06-20T13:10:27.137,914872873,39829504
2021-06-20T13:10:28.147,920996033,39845888
2021-06-20T13:10:29.153,927217856,39829504
2021-06-20T13:10:30.160,933750795,39829504
2021-06-20T13:10:31.166,939995168,39825408
2021-06-20T13:10:32.173,946271117,39845888
2021-06-20T13:10:33.179,952793389,39845888
2021-06-20T13:10:34.185,959118546,39825408
2021-06-20T13:10:35.191,965489043,39825408
2021-06-20T13:10:36.197,971560218,39845888
2021-06-20T13:10:37.203,977815615,39862272
2021-06-20T13:10:38.213,984253294,39849984
2021-06-20T13:10:39.219,990743301,39845888
2021-06-20T13:10:40.226,996808307,39849984
2021-06-20T13:10:41.232,1002861705,39862272
2021-06-20T13:10:42.238,1009046264,39866368
2021-06-20T13:10:43.245,1015246385,39866368
2021-06-20T13:10:44.251,1021687518,39862272
2021-06-20T13:10:45.257,1027795031,39866368
2021-06-20T13:10:46.263,1034030783,39866368
2021-06-20T13:10:47.269,1040312328,39878656
2021-06-20T13:10:48.275,1046600876,39849984
2021-06-20T13:10:49.282,1052852058,39849984
2021-06-20T13:10:50.288,1059377934,39862272
2021-06-20T13:10:51.295,1065435601,39829504
