,users,values,time,fails,response_time_50,response_time_95
0,11,0.0,13:10:11,0.0,4.0,6.0
1,31,829.0,13:10:16,829.0,11.0,20.0
2,49,1256.0,13:10:21,1256.0,22.0,37.0
3,66,1269.7,13:10:26,1269.7,31.0,46.0
4,81,1279.1,13:10:31,1279.1,48.0,64.0
5,101,1270.2,13:10:36,1270.2,65.0,81.0
6,121,1267.0,13:10:41,1267.0,73.0,91.0
7,136,1255.8,13:10:46,1255.8,91.0,110.0
8,151,1249.3,13:10:51,1249.3,110.0,130.0
