Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,451,0,120.0,104.79064755133474,18.392070895060897,194.89311799407005,9593.0,9.534551879700249,0.0,120,130,140,140,150,150,160,160,190,190,190
,Aggregated,451,0,120.0,104.79064755133474,18.392070895060897,194.89311799407005,9593.0,9.534551879700249,0.0,120,130,140,140,150,150,160,160,190,190,190
