,users,values,time,fails,response_time_50,response_time_95
0,11,0.0,14:56:35,0,110.0,150.0
1,26,9.333333333333334,14:56:40,0,120.0,150.0
2,46,9.0,14:56:45,0,120.0,160.0
3,61,8.7,14:56:50,0,120.0,160.0
4,81,9.0,14:56:55,0,120.0,150.0
5,101,9.8,14:57:00,0,110.0,150.0
6,116,9.9,14:57:05,0,120.0,150.0
7,136,9.8,14:57:10,0,120.0,150.0
8,151,9.1,14:57:15,0,120.0,160.0
