Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1463,0,26,29.27528735665924,6.26526097767055,119.16026007384062,9593.0,34.07701227699839,0.0,26,30,36,39,48,56,66,74,110,120,120
,Aggregated,1463,0,26,29.27528735665924,6.26526097767055,119.16026007384062,9593.0,34.07701227699839,0.0,26,30,36,39,48,56,66,74,110,120,120
