,users,values,time,fails,response_time_50,response_time_95
0,1,0.0,13:31:30,0.0,0.0,0.0
1,21,448.0,13:31:35,448.0,9.0,14.0
2,36,859.6666666666666,13:31:40,859.6666666666666,12.0,20.0
3,56,1243.6,13:31:45,1243.6,22.0,38.0
4,71,1288.9,13:31:50,1288.9,39.0,54.0
5,91,1291.9,13:31:55,1291.9,51.0,66.0
6,106,1279.1,13:32:00,1279.1,65.0,81.0
7,126,1271.5,13:32:05,1271.5,81.0,100.0
8,141,1270.4,13:32:10,1270.5,93.0,120.0
9,151,1259.2,13:32:15,1259.2,110.0,130.0
