Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1466,0,26,30.11082336392335,10.724442079663277,138.15740286372602,9593.0,33.131418010004566,0.0,26,31,37,40,49,60,71,85,140,140,140
,Aggregated,1466,0,26,30.11082336392335,10.724442079663277,138.15740286372602,9593.0,33.131418010004566,0.0,26,31,37,40,49,60,71,85,140,140,140
