,users,values,time,fails,response_time_50,response_time_95
0,1,0.0,09:18:51,0,0,0
1,21,31.333333333333332,09:18:56,0,27,54
2,41,32.833333333333336,09:19:01,0,26,54
3,56,33.1,09:19:06,0,25,63
4,76,34.0,09:19:11,0,25,63
5,96,33.2,09:19:16,0,25,60
6,111,31.5,09:19:21,0,26,68
7,131,30.3,09:19:26,0,27,64
8,151,30.8,09:19:31,0,26,60
