,users,values,time,fails,response_time_50,response_time_95
0,9,0.0,15:17:04,0,800.0,800.0
1,31,1.0,15:17:09,0,680.0,1600.0
2,51,1.375,15:17:14,0,130.0,1600.0
3,71,2.6,15:17:19,0,100.0,1700.0
4,91,2.3,15:17:24,0,650.0,1700.0
5,111,1.0,15:17:29,0,600.0,1800.0
6,132,1.7,15:17:34,0,150.0,1800.0
7,151,1.6,15:17:39,0,660.0,1700.0
