,users,values,time,fails,response_time_50,response_time_95
0,11,0.0,13:52:40,0.0,3.0,4.0
1,26,836.8333333333334,13:52:45,836.8333333333334,8.0,14.0
2,41,1255.6,13:52:50,1255.6,17.0,29.0
3,56,1275.0,13:52:55,1275.0,26.0,38.0
4,71,1285.2,13:53:00,1285.2,38.0,50.0
5,86,1281.7,13:53:05,1281.7,51.0,68.0
6,96,1276.5,13:53:10,1276.5,63.0,77.0
7,116,1268.3,13:53:15,1268.3,73.0,92.0
8,132,1254.5,13:53:20,1254.5,90.0,110.0
9,151,1251.4,13:53:25,1251.4,100.0,120.0
