"Time","CPU","Memory"
2021-06-18T15:29:22.113,1034463799,9306112
2021-06-18T15:29:23.119,2219623310,42487808
2021-06-18T15:29:24.126,2953893563,42426368
2021-06-18T15:29:25.130,2959481580,42430464
2021-06-18T15:29:26.189,2965066344,42442752
2021-06-18T15:29:27.194,2970649990,42463232
2021-06-18T15:29:28.199,2976527240,42483712
2021-06-18T15:29:29.203,2982319837,42491904
2021-06-18T15:29:30.208,2987915542,42475520
2021-06-18T15:29:31.213,2993645949,42459136
2021-06-18T15:29:32.217,2999489743,42504192
2021-06-18T15:29:33.222,3005189733,42532864
2021-06-18T15:29:34.227,3010754268,42536960
2021-06-18T15:29:35.231,3016632729,42553344
2021-06-18T15:29:36.236,3022310807,42553344
2021-06-18T15:29:37.240,3027858634,42565632
2021-06-18T15:29:38.262,3034062575,42553344
2021-06-18T15:29:39.266,3039594760,42561536
2021-06-18T15:29:40.271,3045195939,42557440
2021-06-18T15:29:41.276,3050772302,42545152
2021-06-18T15:29:42.280,3056601722,42541056
2021-06-18T15:29:43.285,3062432356,42557440
2021-06-18T15:29:44.290,3068198127,42561536
2021-06-18T15:29:45.295,3073850587,42553344
2021-06-18T15:29:46.300,3079727168,42545152
2021-06-18T15:29:47.304,3085400354,42549248
2021-06-18T15:29:48.309,3091160910,42545152
2021-06-18T15:29:49.313,3096494313,42545152
2021-06-18T15:29:50.318,3102246337,42565632
2021-06-18T15:29:51.322,3107842640,42553344
2021-06-18T15:29:52.327,3113430022,42561536
2021-06-18T15:29:53.332,3119286902,42577920
2021-06-18T15:29:54.336,3125296393,42590208
2021-06-18T15:29:55.341,3130652172,42594304
2021-06-18T15:29:56.346,3136289364,42598400
2021-06-18T15:29:57.351,3141796960,42602496
2021-06-18T15:29:58.360,3324766157,43593728
2021-06-18T15:29:59.365,4338908675,43925504
2021-06-18T15:30:00.370,5356187399,44232704
2021-06-18T15:30:01.375,6380142286,44429312
2021-06-18T15:30:02.381,7399502889,44785664
2021-06-18T15:30:03.386,8423102094,45064192
2021-06-18T15:30:04.393,9443967099,45285376
2021-06-18T15:30:05.399,10455766260,45645824
2021-06-18T15:30:06.404,11479149669,45969408
2021-06-18T15:30:07.409,12496699038,46120960
2021-06-18T15:30:08.414,13515982431,46469120
2021-06-18T15:30:09.419,14541350561,46653440
2021-06-18T15:30:10.424,15558132428,46841856
2021-06-18T15:30:11.438,16587461830,47161344
2021-06-18T15:30:12.444,17609380741,47484928
2021-06-18T15:30:13.449,18628367509,47738880
2021-06-18T15:30:14.454,19647673846,47988736
2021-06-18T15:30:15.459,20671050681,48173056
2021-06-18T15:30:16.465,21689758393,48537600
2021-06-18T15:30:17.470,22708287465,48787456
2021-06-18T15:30:18.475,23727486045,49123328
2021-06-18T15:30:19.480,24750424127,49438720
2021-06-18T15:30:20.485,25766641060,49655808
2021-06-18T15:30:21.491,26785406574,49909760
2021-06-18T15:30:22.496,27810186836,50241536
2021-06-18T15:30:23.502,28828660363,50495488
2021-06-18T15:30:24.507,29848656223,50696192
2021-06-18T15:30:25.512,30867000064,50958336
2021-06-18T15:30:26.517,31882176780,51130368
2021-06-18T15:30:27.523,32904869517,51437568
2021-06-18T15:30:28.528,33926931673,51638272
2021-06-18T15:30:29.534,34944239832,51970048
2021-06-18T15:30:30.539,35964567461,52162560
2021-06-18T15:30:31.544,36981975934,52490240
2021-06-18T15:30:32.551,38000154755,52744192
2021-06-18T15:30:33.557,39021622753,52977664
2021-06-18T15:30:34.582,40058925799,53231616
2021-06-18T15:30:35.587,41073437464,53219328
2021-06-18T15:30:36.593,42079197698,53186560
