"Time","CPU","Memory"
2021-06-21T07:57:30.373,1072782615,9060352
2021-06-21T07:57:31.379,2258889024,42143744
2021-06-21T07:57:32.384,2919254498,42123264
2021-06-21T07:57:33.388,2925039633,42123264
2021-06-21T07:57:34.393,2930617388,42168320
2021-06-21T07:57:35.398,2936336421,42172416
2021-06-21T07:57:36.403,2942450039,42156032
2021-06-21T07:57:37.408,2948348870,42172416
2021-06-21T07:57:38.412,2954352645,42156032
2021-06-21T07:57:39.417,2960072149,42164224
2021-06-21T07:57:40.422,2966011337,42147840
2021-06-21T07:57:41.427,2972062740,42143744
2021-06-21T07:57:42.432,2977734838,42164224
2021-06-21T07:57:43.437,2983809754,42192896
2021-06-21T07:57:44.442,2989526657,42229760
2021-06-21T07:57:45.447,2995413234,42250240
2021-06-21T07:57:46.451,3001632683,42233856
2021-06-21T07:57:47.456,3007386504,42237952
2021-06-21T07:57:48.461,3013097676,42258432
2021-06-21T07:57:49.465,3019005543,42242048
2021-06-21T07:57:50.473,3024671327,42221568
2021-06-21T07:57:51.478,3031573287,42278912
2021-06-21T07:57:52.483,3037402204,42266624
2021-06-21T07:57:53.488,3043011131,42266624
2021-06-21T07:57:54.493,3048746188,42287104
2021-06-21T07:57:55.498,3117299858,43188224
2021-06-21T07:57:56.505,4143954868,43356160
2021-06-21T07:57:57.510,5166448486,43569152
2021-06-21T07:57:58.516,6204065498,43761664
2021-06-21T07:57:59.521,7240487930,44089344
2021-06-21T07:58:00.526,8273060012,44433408
2021-06-21T07:58:01.532,9305178329,44699648
2021-06-21T07:58:02.539,10335845079,44777472
2021-06-21T07:58:03.544,11374667510,44937216
2021-06-21T07:58:04.550,12403952425,45264896
2021-06-21T07:58:05.556,13441059620,45420544
2021-06-21T07:58:06.562,14476430221,45789184
2021-06-21T07:58:07.567,15513011248,45842432
2021-06-21T07:58:08.573,16543187057,46211072
2021-06-21T07:58:09.579,17573334898,46342144
2021-06-21T07:58:10.584,18593094866,46727168
2021-06-21T07:58:11.590,19626168171,46940160
2021-06-21T07:58:12.596,20655996167,47058944
2021-06-21T07:58:13.601,21692309754,47292416
2021-06-21T07:58:14.607,22727506250,47603712
2021-06-21T07:58:15.613,23770190013,47816704
2021-06-21T07:58:16.625,24809827357,48066560
2021-06-21T07:58:17.632,25840613022,48381952
2021-06-21T07:58:18.638,26869694572,48582656
2021-06-21T07:58:19.644,27904711435,48660480
2021-06-21T07:58:20.649,28938825241,49029120
2021-06-21T07:58:21.667,29982637515,49410048
2021-06-21T07:58:22.672,31018184030,49614848
2021-06-21T07:58:23.678,32052076285,49668096
2021-06-21T07:58:24.683,33081028988,49844224
2021-06-21T07:58:25.688,34117228290,50204672
2021-06-21T07:58:26.701,35159087971,50311168
2021-06-21T07:58:27.712,36185128196,50495488
2021-06-21T07:58:28.719,37216080010,51040256
2021-06-21T07:58:29.725,38234097096,51159040
2021-06-21T07:58:30.730,39265162387,51359744
2021-06-21T07:58:31.751,40317327051,51462144
2021-06-21T07:58:32.756,41351875537,51884032
2021-06-21T07:58:33.762,42388137045,52056064
2021-06-21T07:58:34.768,43429091560,52273152
2021-06-21T07:58:35.773,44458501302,52412416
2021-06-21T07:58:36.784,45503303201,52760576
2021-06-21T07:58:37.790,46510324785,52715520
2021-06-21T07:58:38.795,47539048037,52727808
