Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,450,0,110.0,98.64012565825962,17.20600901171565,167.37922304309905,9593.0,10.128378640416122,0.0,110,130,130,140,150,150,150,160,170,170,170
,Aggregated,450,0,110.0,98.64012565825962,17.20600901171565,167.37922304309905,9593.0,10.128378640416122,0.0,110,130,130,140,150,150,150,160,170,170,170
