,users,values,time,fails,response_time_50,response_time_95
0,1,0.0,07:57:56,0,0.0,0.0
1,21,8.333333333333334,07:58:01,0,110.0,150.0
2,36,8.666666666666666,07:58:06,0,120.0,150.0
3,56,9.8,07:58:11,0,110.0,150.0
4,76,9.9,07:58:16,0,110.0,150.0
5,91,10.2,07:58:21,0,110.0,150.0
6,111,9.6,07:58:26,0,120.0,150.0
7,131,9.5,07:58:31,0,110.0,150.0
8,146,9.8,07:58:36,0,100.0,150.0
