Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,49630,49630,63,63.731175495741155,2.175677102059126,1025.4882050212473,0.0,1238.895498408798,1238.895498408798,63,82,94,100,110,120,130,130,150,220,1000
,Aggregated,49630,49630,63,63.731175495741155,2.175677102059126,1025.4882050212473,0.0,1238.895498408798,1238.895498408798,63,82,94,100,110,120,130,130,150,220,1000
