,users,values,time
0,0,0.0,15:20:10
1,6,32.333333333333336,15:20:15
2,10,31.833333333333332,15:20:20
3,10,33.3,15:20:25
4,10,30.9,15:20:30
5,10,28.8,15:20:35
6,10,31.5,15:20:40
