,users,values,time
0,12,0.0,15:56:18
1,29,8.0,15:56:23
2,63,12.222222222222221,15:56:28
3,95,14.0,15:56:33
4,100,13.9,15:56:38
5,100,14.9,15:56:43
6,100,15.7,15:56:48
7,100,15.9,15:56:53
8,100,15.0,15:56:58
9,100,14.5,15:57:03
10,100,14.9,15:57:08
11,100,17.2,15:57:13
12,100,15.7,15:57:18
13,100,14.3,15:57:23
14,100,13.8,15:57:28
