"Time","CPU","Memory"
2021-06-18T13:18:22.954,1063953355,9248768
2021-06-18T13:18:23.960,2319824998,42348544
2021-06-18T13:18:24.965,2858723155,42221568
2021-06-18T13:18:25.970,2864592398,42192896
2021-06-18T13:18:26.974,2870365426,42196992
2021-06-18T13:18:27.979,2875726321,42233856
2021-06-18T13:18:28.983,2881542039,42250240
2021-06-18T13:18:29.988,2887237261,42283008
2021-06-18T13:18:30.993,2892972202,42283008
2021-06-18T13:18:31.998,2898772646,42283008
2021-06-18T13:18:33.002,2904376311,42307584
2021-06-18T13:18:34.007,2910230857,42311680
2021-06-18T13:18:35.011,2915770185,42430464
2021-06-18T13:18:36.016,2921564400,42340352
2021-06-18T13:18:37.021,2927166956,42364928
2021-06-18T13:18:38.026,2932943302,42311680
2021-06-18T13:18:39.031,2939185767,42328064
2021-06-18T13:18:40.035,2944854200,42319872
2021-06-18T13:18:41.040,2950582308,42364928
2021-06-18T13:18:42.045,2956269568,42340352
2021-06-18T13:18:43.050,2961786717,42332160
2021-06-18T13:18:44.054,2967546677,42348544
2021-06-18T13:18:45.059,2973212211,42373120
2021-06-18T13:18:46.064,2978842366,42373120
2021-06-18T13:18:47.069,2984934145,42397696
2021-06-18T13:18:48.073,2990684961,42377216
2021-06-18T13:18:49.078,2996374333,42397696
2021-06-18T13:18:50.083,3001822541,42418176
2021-06-18T13:18:51.087,3420899684,43343872
2021-06-18T13:18:52.093,4449964229,43433984
2021-06-18T13:18:53.098,5482589959,43573248
2021-06-18T13:18:54.103,6519458676,43507712
2021-06-18T13:18:55.118,7564435155,43524096
2021-06-18T13:18:56.123,8598509743,43651072
2021-06-18T13:18:57.129,9628291471,43507712
2021-06-18T13:18:58.134,10664031713,43511808
2021-06-18T13:18:59.140,11699652389,43642880
2021-06-18T13:19:00.151,12740095445,43413504
2021-06-18T13:19:01.157,13771686263,43405312
2021-06-18T13:19:02.162,14808399579,43417600
2021-06-18T13:19:03.167,15846554594,43560960
2021-06-18T13:19:04.173,16879503959,43438080
2021-06-18T13:19:05.178,17918395288,43442176
2021-06-18T13:19:06.183,18947778787,43442176
2021-06-18T13:19:07.188,19981395246,43560960
2021-06-18T13:19:08.194,21015270756,43421696
2021-06-18T13:19:09.199,22050869540,43425792
2021-06-18T13:19:10.210,23087324528,43429888
2021-06-18T13:19:11.216,24120467833,43429888
2021-06-18T13:19:12.221,25156355044,43429888
2021-06-18T13:19:13.227,26189710533,43425792
2021-06-18T13:19:14.232,27224500619,43450368
2021-06-18T13:19:15.244,28253973848,43450368
2021-06-18T13:19:16.250,29288146245,43438080
2021-06-18T13:19:17.255,30317469554,43429888
2021-06-18T13:19:18.260,31350771538,43560960
2021-06-18T13:19:19.265,32385442957,43565056
2021-06-18T13:19:20.285,33443041587,43565056
2021-06-18T13:19:21.292,34479075545,43438080
2021-06-18T13:19:22.297,35510896506,43433984
2021-06-18T13:19:23.302,36543808143,43438080
2021-06-18T13:19:24.308,37573041183,43442176
2021-06-18T13:19:25.377,38668147500,43450368
2021-06-18T13:19:26.383,39701027718,43446272
2021-06-18T13:19:27.389,40727766931,43450368
2021-06-18T13:19:28.395,41768922451,43585536
