,users,values,time
0,3,12.0,09:31:10
1,10,25.857142857142858,09:31:15
2,10,27.1,09:31:20
3,10,26.6,09:31:25
4,10,22.5,09:31:30
5,10,25.4,09:31:35
6,10,26.5,09:31:40
7,10,23.9,09:31:45
8,10,23.4,09:31:50
9,10,24.1,09:31:55
10,10,26.8,09:32:00
11,10,27.1,09:32:05
