,users,values,time,fails,response_time_50,response_time_95
0,1,0.0,09:27:08,0,0,0
1,16,0.0,09:27:13,0,32,72
2,36,28.285714285714285,09:27:18,0,24,57
3,56,35.1,09:27:23,0,22,56
4,71,35.6,09:27:28,0,22,55
5,91,36.6,09:27:33,0,24,58
6,111,34.9,09:27:38,0,22,53
7,126,36.5,09:27:43,0,23,52
8,146,35.9,09:27:48,0,21,51
