Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1498,0,23,27.936818542578152,6.186794023960829,119.68978005461395,9593.0,35.6920436476916,0.0,23,28,32,35,46,55,63,73,86,120,120
,Aggregated,1498,0,23,27.936818542578152,6.186794023960829,119.68978005461395,9593.0,35.6920436476916,0.0,23,28,32,35,46,55,63,73,86,120,120
