Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,72620,72620,63,63.36949666028012,1.8428179901093245,1015.0113420095295,0.0,1235.3878275695395,1235.3878275695395,63,83,97,100,120,120,130,140,150,150,1000
,Aggregated,72620,72620,63,63.36949666028012,1.8428179901093245,1015.0113420095295,0.0,1235.3878275695395,1235.3878275695395,63,83,97,100,120,120,130,140,150,150,1000
