Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,153,0,110.0,98.9379971759893,20.07539803162217,175.96181202679873,9593.0,3.8795391621775606,0.0,110,130,140,140,150,150,150,160,180,180,180
GET,/anything,109,0,34,46.43055808157959,20.65192791633308,94.52115301974118,455.0,2.7638546972376083,0.0,34,68,68,70,72,79,81,86,95,95,95
GET,/get,114,0,29,44.29832937424643,19.534428138285875,84.45226983167231,367.0,2.8906370227989666,0.0,29,68,69,70,72,75,81,84,84,84,84
GET,/html,117,0,75,73.80187234634326,23.19288603030145,119.8266779538244,3741.0,2.966706418135782,0.0,75,84,88,89,93,95,100,110,120,120,120
GET,/json,112,0,46,49.150752184297225,19.55536101013422,175.5171250551939,429.0,2.8399240925744236,0.0,61,68,68,69,72,82,93,100,180,180,180
,Aggregated,605,0,68,65.10439215974559,19.534428138285875,175.96181202679873,3380.011570247934,15.340661392924341,0.0,68,72,82,89,120,140,150,150,180,180,180
