"Time","CPU","Memory"
2021-06-18T14:11:41.457,1048346091,9142272
2021-06-18T14:11:42.462,2235440610,42209280
2021-06-18T14:11:43.468,2925768062,42287104
2021-06-18T14:11:44.472,2931620986,42196992
2021-06-18T14:11:45.477,2937067619,42217472
2021-06-18T14:11:46.482,2942662862,42246144
2021-06-18T14:11:47.486,2948485333,42262528
2021-06-18T14:11:48.491,2954350571,42283008
2021-06-18T14:11:49.496,2959960877,42303488
2021-06-18T14:11:50.501,2965598572,42295296
2021-06-18T14:11:51.506,2971432253,42315776
2021-06-18T14:11:52.510,2976963599,42307584
2021-06-18T14:11:53.515,2982533935,42283008
2021-06-18T14:11:54.519,2988466828,42328064
2021-06-18T14:11:55.524,2994166291,42328064
2021-06-18T14:11:56.529,2999755086,42332160
2021-06-18T14:11:57.534,3005799941,42250240
2021-06-18T14:11:58.538,3011491504,42258432
2021-06-18T14:11:59.543,3017195887,42242048
2021-06-18T14:12:00.551,3022916993,42266624
2021-06-18T14:12:01.556,3028321759,42254336
2021-06-18T14:12:02.561,3034247712,42274816
2021-06-18T14:12:03.566,3040084060,42278912
2021-06-18T14:12:04.571,3766070613,43438080
2021-06-18T14:12:05.601,4669021028,43634688
2021-06-18T14:12:06.613,5583508702,43859968
2021-06-18T14:12:07.638,6516989552,44335104
2021-06-18T14:12:08.664,7418212894,44474368
2021-06-18T14:12:09.683,8322321153,44765184
2021-06-18T14:12:10.710,9247391041,45035520
2021-06-18T14:12:11.735,10185913764,45260800
2021-06-18T14:12:12.746,11115655846,45522944
2021-06-18T14:12:13.770,12101118307,45830144
2021-06-18T14:12:14.787,13051584329,46215168
2021-06-18T14:12:15.809,13995334339,46473216
2021-06-18T14:12:16.831,14921257958,46678016
2021-06-18T14:12:17.855,15851181383,46809088
2021-06-18T14:12:18.861,16768401462,47169536
2021-06-18T14:12:19.886,17711175611,47435776
2021-06-18T14:12:20.902,18619790328,47603712
2021-06-18T14:12:21.931,19538255036,47796224
2021-06-18T14:12:22.950,20439640802,48148480
2021-06-18T14:12:23.963,21347814843,48525312
2021-06-18T14:12:24.990,22291806872,48734208
2021-06-18T14:12:26.014,23189014036,48857088
2021-06-18T14:12:27.023,24054845784,49078272
2021-06-18T14:12:28.047,25006563150,49410048
2021-06-18T14:12:29.077,25982133318,49672192
2021-06-18T14:12:30.095,26916672362,49901568
2021-06-18T14:12:31.122,27862087562,50143232
2021-06-18T14:12:32.143,28810350382,50368512
2021-06-18T14:12:33.161,29801627582,50679808
2021-06-18T14:12:34.183,30693595803,50946048
2021-06-18T14:12:35.202,31613477089,51257344
2021-06-18T14:12:36.226,32512676138,51396608
2021-06-18T14:12:37.246,33321707078,51695616
2021-06-18T14:12:38.263,34252561293,51945472
2021-06-18T14:12:39.286,35170435225,52310016
2021-06-18T14:12:40.306,36094142635,52555776
2021-06-18T14:12:41.331,36995815040,52670464
2021-06-18T14:12:42.347,37902267044,53071872
2021-06-18T14:12:43.371,38645651455,52985856
2021-06-18T14:12:44.394,39319277100,53010432
